Demand for PJM Interconnection LLC (PJM) American Electric Power zone hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3390296&sdid=EBA.PJM-AEP.D.H
19:27:58 GMT-0500 (Central Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.PJM-AEP.D.H megawatthours
11/8/2019 00H,16094
11/7/2019 23H,15695
11/7/2019 22H,15137
11/7/2019 21H,15052
11/7/2019 20H,15076
11/7/2019 19H,15177
11/7/2019 18H,15093
11/7/2019 17H,15142
11/7/2019 16H,15182
11/7/2019 15H,15204
11/7/2019 14H,15070
11/7/2019 13H,15182
11/7/2019 12H,14574
11/7/2019 11H,13306
11/7/2019 10H,12597
11/7/2019 09H,12287
11/7/2019 08H,12218
11/7/2019 07H,12201
11/7/2019 06H,12542
11/7/2019 05H,12993
11/7/2019 04H,13610
11/7/2019 03H,14318
11/7/2019 02H,14835
11/7/2019 01H,15033
11/7/2019 00H,15011
11/6/2019 23H,14575
11/6/2019 22H,13913
11/6/2019 21H,13870
11/6/2019 20H,13948
11/6/2019 19H,14142
11/6/2019 18H,14381
11/6/2019 17H,14608
11/6/2019 16H,14948
11/6/2019 15H,15420
11/6/2019 14H,15816
11/6/2019 13H,16082
11/6/2019 12H,15642
11/6/2019 11H,14295
11/6/2019 10H,13420
11/6/2019 09H,12989
11/6/2019 08H,12827
11/6/2019 07H,12933
11/6/2019 06H,13118
11/6/2019 05H,13379
11/6/2019 04H,13880
11/6/2019 03H,14564
11/6/2019 02H,15026
11/6/2019 01H,15105
11/6/2019 00H,15098
11/5/2019 23H,14607
11/5/2019 22H,14049
11/5/2019 21H,13943
11/5/2019 20H,14037
11/5/2019 19H,14240
11/5/2019 18H,14373
11/5/2019 17H,14559
11/5/2019 16H,15018
11/5/2019 15H,15090
11/5/2019 14H,15551
11/5/2019 13H,15430
11/5/2019 12H,14872
11/5/2019 11H,13767
11/5/2019 10H,13077
11/5/2019 09H,12735
11/5/2019 08H,12587
11/5/2019 07H,12658
11/5/2019 06H,12740
11/5/2019 05H,13183
11/5/2019 04H,13670
11/5/2019 03H,14329
11/5/2019 02H,14767
11/5/2019 01H,14982
11/5/2019 00H,15140
11/4/2019 23H,14708
11/4/2019 22H,14098
11/4/2019 21H,13973
11/4/2019 20H,14081
11/4/2019 19H,14304
11/4/2019 18H,14346
11/4/2019 17H,14547
11/4/2019 16H,14946
11/4/2019 15H,15311
11/4/2019 14H,15886
11/4/2019 13H,16295
11/4/2019 12H,15749
11/4/2019 11H,14394
11/4/2019 10H,13533
11/4/2019 09H,13092
11/4/2019 08H,12884
11/4/2019 07H,12818
11/4/2019 06H,12867
11/3/2019 04H,12677
11/3/2019 03H,13115
11/3/2019 02H,13455
11/3/2019 01H,13613
11/3/2019 00H,13709
11/2/2019 23H,13245
11/2/2019 22H,12801
11/2/2019 21H,12640
11/2/2019 20H,12635
11/2/2019 19H,12823
11/2/2019 18H,13046
11/2/2019 17H,13458
11/2/2019 16H,14016
11/2/2019 15H,14487
11/2/2019 14H,15020
11/2/2019 13H,15020
11/2/2019 12H,14701
11/2/2019 11H,14068
11/2/2019 10H,13548
11/2/2019 09H,13268
11/2/2019 08H,13248
11/2/2019 07H,13144
11/2/2019 06H,13214
11/2/2019 05H,13447
11/2/2019 04H,13820
11/2/2019 03H,14353
11/2/2019 02H,14662
11/2/2019 01H,14845
11/2/2019 00H,14754
11/1/2019 23H,14274
11/1/2019 22H,13669
11/1/2019 21H,13566
11/1/2019 20H,13707
11/1/2019 19H,14161
11/1/2019 18H,14582
11/1/2019 17H,14853
11/1/2019 16H,15288
11/1/2019 15H,15627
11/1/2019 14H,15888
11/1/2019 13H,15915
11/1/2019 12H,15833
11/1/2019 11H,15032
11/1/2019 10H,13809
11/1/2019 09H,13069
11/1/2019 08H,12753
11/1/2019 07H,12625
11/1/2019 06H,12744
11/1/2019 05H,12941
11/1/2019 04H,13455
11/1/2019 03H,13999
11/1/2019 02H,14658
11/1/2019 01H,15050
11/1/2019 00H,15002
10/31/2019 23H,14549
10/31/2019 22H,14340
10/31/2019 21H,14195
10/31/2019 20H,14135
10/31/2019 19H,14355
10/31/2019 18H,14598
10/31/2019 17H,14659
10/31/2019 16H,14669
10/31/2019 15H,14580
10/31/2019 14H,14450
10/31/2019 13H,14360
10/31/2019 12H,14106
10/31/2019 11H,13228
10/31/2019 10H,12104
10/31/2019 09H,11529
10/31/2019 08H,11215
10/31/2019 07H,11332
10/31/2019 06H,11505
10/31/2019 05H,11963
10/31/2019 04H,12448
10/31/2019 03H,13188
10/31/2019 02H,13910
10/31/2019 01H,14336
10/31/2019 00H,14627
10/30/2019 23H,14519
10/30/2019 22H,14321
10/30/2019 21H,14328
10/30/2019 20H,14186
10/30/2019 19H,14278
10/30/2019 18H,14379
10/30/2019 17H,14310
10/30/2019 16H,14410
10/30/2019 15H,14428
10/30/2019 14H,14278
10/30/2019 13H,14274
10/30/2019 12H,14150
10/30/2019 11H,13136
10/30/2019 10H,11976
10/30/2019 09H,11324
10/30/2019 08H,11119
10/30/2019 07H,11046
10/30/2019 06H,11221
10/30/2019 05H,11560
10/30/2019 04H,12064
10/30/2019 03H,12709
10/30/2019 02H,13478
10/30/2019 01H,14121
10/30/2019 00H,14340
10/29/2019 23H,14074
10/29/2019 22H,13667
10/29/2019 21H,13614
10/29/2019 20H,13671
10/29/2019 19H,13775
10/29/2019 18H,13930
10/29/2019 17H,13842
10/29/2019 16H,14039
10/29/2019 15H,14085
10/29/2019 14H,14057
10/29/2019 13H,14193
10/29/2019 12H,14154
10/29/2019 11H,13193
10/29/2019 10H,12015
10/29/2019 09H,11303
10/29/2019 08H,11136
10/29/2019 07H,10987
10/29/2019 06H,11197
10/29/2019 05H,11470
10/29/2019 04H,12052
10/29/2019 03H,12708
10/29/2019 02H,13413
10/29/2019 01H,13981
10/29/2019 00H,14281
10/28/2019 23H,13799
10/28/2019 22H,13559
10/28/2019 21H,13547
10/28/2019 20H,13573
10/28/2019 19H,13683
10/28/2019 18H,13764
10/28/2019 17H,13783
10/28/2019 16H,13881
10/28/2019 15H,14062
10/28/2019 14H,14153
10/28/2019 13H,14359
10/28/2019 12H,14292
10/28/2019 11H,13324
10/28/2019 10H,12027
10/28/2019 09H,11178
10/28/2019 08H,10931
10/28/2019 07H,10717
10/28/2019 06H,10829
10/28/2019 05H,10930
10/28/2019 04H,11336
10/28/2019 03H,11859
10/28/2019 02H,12390
10/28/2019 01H,12807
10/28/2019 00H,13025
10/27/2019 23H,12420
10/27/2019 22H,12076
10/27/2019 21H,11905
10/27/2019 20H,11900
10/27/2019 19H,11954
10/27/2019 18H,11948
10/27/2019 17H,12008
10/27/2019 16H,11903
10/27/2019 15H,11763
10/27/2019 14H,11518
10/27/2019 13H,11173
10/27/2019 12H,10746
10/27/2019 11H,10346
10/27/2019 10H,10134
10/27/2019 09H,10060
10/27/2019 08H,10109
10/27/2019 07H,10195
10/27/2019 06H,10383
10/27/2019 05H,10590
10/27/2019 04H,11110
10/27/2019 03H,11612
10/27/2019 02H,12089
10/27/2019 01H,12422
10/27/2019 00H,12741
10/26/2019 23H,12716
10/26/2019 22H,12509
10/26/2019 21H,12459
10/26/2019 20H,12427
10/26/2019 19H,12526
10/26/2019 18H,12665
10/26/2019 17H,12774
10/26/2019 16H,12869
10/26/2019 15H,12901
10/26/2019 14H,12664
10/26/2019 13H,12359
10/26/2019 12H,11935
10/26/2019 11H,11413
10/26/2019 10H,10968
10/26/2019 09H,10742
10/26/2019 08H,10691
10/26/2019 07H,10786
10/26/2019 06H,11005
10/26/2019 05H,11296
10/26/2019 04H,11763
10/26/2019 03H,12324
10/26/2019 02H,12901
10/26/2019 01H,13090
10/26/2019 00H,13345
10/25/2019 23H,13090
10/25/2019 22H,12812
10/25/2019 21H,12926
10/25/2019 20H,12978
10/25/2019 19H,13149
10/25/2019 18H,13369
10/25/2019 17H,13540
10/25/2019 16H,13742
10/25/2019 15H,13929
10/25/2019 14H,14141
10/25/2019 13H,14152
10/25/2019 12H,14054
10/25/2019 11H,13329
10/25/2019 10H,12194
10/25/2019 09H,11429
10/25/2019 08H,11195
10/25/2019 07H,11204
10/25/2019 06H,11252
10/25/2019 05H,11457
10/25/2019 04H,11905
10/25/2019 03H,12565
10/25/2019 02H,13113
10/25/2019 01H,13465
10/25/2019 00H,13663
10/24/2019 23H,13190
10/24/2019 22H,12957
10/24/2019 21H,13009
10/24/2019 20H,13049
10/24/2019 19H,13288
10/24/2019 18H,13413
10/24/2019 17H,13475
10/24/2019 16H,13621
10/24/2019 15H,14008
10/24/2019 14H,14251
10/24/2019 13H,14542
10/24/2019 12H,14664
10/24/2019 11H,13909
10/24/2019 10H,12486
10/24/2019 09H,11790
10/24/2019 08H,11443
10/24/2019 07H,11381
10/24/2019 06H,11410
10/24/2019 05H,11643
10/24/2019 04H,12055
10/24/2019 03H,12720
10/24/2019 02H,13313
10/24/2019 01H,13650
10/24/2019 00H,13799
10/23/2019 23H,13304
10/23/2019 22H,12986
10/23/2019 21H,13075
10/23/2019 20H,12966
10/23/2019 19H,13135
10/23/2019 18H,13225
10/23/2019 17H,13282
10/23/2019 16H,13405
10/23/2019 15H,13594
10/23/2019 14H,13727
10/23/2019 13H,13991
10/23/2019 12H,14047
10/23/2019 11H,13310
10/23/2019 10H,11983
10/23/2019 09H,11279
10/23/2019 08H,10929
10/23/2019 07H,10860
10/23/2019 06H,11071
10/23/2019 05H,11261
10/23/2019 04H,11765
10/23/2019 03H,12441
10/23/2019 02H,13174
10/23/2019 01H,13594
10/23/2019 00H,13858
10/22/2019 23H,13320
10/22/2019 22H,13193
10/22/2019 21H,13194
10/22/2019 20H,13272
10/22/2019 19H,13346
10/22/2019 18H,13533
10/22/2019 17H,13588
10/22/2019 16H,13510
10/22/2019 15H,13537
10/22/2019 14H,13425
10/22/2019 13H,13398
10/22/2019 12H,13469
10/22/2019 11H,12629
10/22/2019 10H,11436
10/22/2019 09H,10704
10/22/2019 08H,10520
10/22/2019 07H,10528
10/22/2019 06H,10783
10/22/2019 05H,11129
10/22/2019 04H,11661
10/22/2019 03H,12356
10/22/2019 02H,13112
10/22/2019 01H,13706
10/22/2019 00H,14112
10/21/2019 23H,13750
10/21/2019 22H,13513
10/21/2019 21H,13450
10/21/2019 20H,13428
10/21/2019 19H,13561
10/21/2019 18H,13659
10/21/2019 17H,13657
10/21/2019 16H,13617
10/21/2019 15H,13560
10/21/2019 14H,13478
10/21/2019 13H,13400
10/21/2019 12H,13271
10/21/2019 11H,12573
10/21/2019 10H,11297
10/21/2019 09H,10595
10/21/2019 08H,10358
10/21/2019 07H,10298
10/21/2019 06H,10530
10/21/2019 05H,10704
10/21/2019 04H,11103
10/21/2019 03H,11713
10/21/2019 02H,12330
10/21/2019 01H,12746
10/21/2019 00H,12918
10/20/2019 23H,12237
10/20/2019 22H,12038
10/20/2019 21H,11980
10/20/2019 20H,11771
10/20/2019 19H,11821
10/20/2019 18H,11842
10/20/2019 17H,11850
10/20/2019 16H,11735
10/20/2019 15H,11734
10/20/2019 14H,11646
10/20/2019 13H,11397
10/20/2019 12H,11097
10/20/2019 11H,10623
10/20/2019 10H,10384
10/20/2019 09H,10262
10/20/2019 08H,10146
10/20/2019 07H,10202
10/20/2019 06H,10408
10/20/2019 05H,10703
10/20/2019 04H,11127
10/20/2019 03H,11654
10/20/2019 02H,12008
10/20/2019 01H,12274
10/20/2019 00H,12441
10/19/2019 23H,11969
10/19/2019 22H,11772
10/19/2019 21H,11704
10/19/2019 20H,11699
10/19/2019 19H,11840
10/19/2019 18H,12051
10/19/2019 17H,12260
10/19/2019 16H,12618
10/19/2019 15H,12966
10/19/2019 14H,13068
10/19/2019 13H,13187
10/19/2019 12H,12914
10/19/2019 11H,12349
10/19/2019 10H,11850
10/19/2019 09H,11543
10/19/2019 08H,11357
10/19/2019 07H,11364
10/19/2019 06H,11410
10/19/2019 05H,11648
10/19/2019 04H,12033
10/19/2019 03H,12512
10/19/2019 02H,13018
10/19/2019 01H,13165
10/19/2019 00H,13270
10/18/2019 23H,12868
10/18/2019 22H,12850
10/18/2019 21H,12877
10/18/2019 20H,13008
10/18/2019 19H,13166
10/18/2019 18H,13443
10/18/2019 17H,13705
10/18/2019 16H,13810
10/18/2019 15H,14156
10/18/2019 14H,14558
10/18/2019 13H,14720
10/18/2019 12H,14888
10/18/2019 11H,14092
10/18/2019 10H,12808
10/18/2019 09H,12183
10/18/2019 08H,11898
10/18/2019 07H,11773
10/18/2019 06H,11835
10/18/2019 05H,12118
10/18/2019 04H,12571
10/18/2019 03H,13243
10/18/2019 02H,13735
10/18/2019 01H,14129
10/18/2019 00H,14335
10/17/2019 23H,13652
10/17/2019 22H,13378
10/17/2019 21H,13367
10/17/2019 20H,13408
10/17/2019 19H,13607
10/17/2019 18H,13921
10/17/2019 17H,13995
10/17/2019 16H,14199
10/17/2019 15H,14442
10/17/2019 14H,14567
10/17/2019 13H,14533
10/17/2019 12H,14590
10/17/2019 11H,13850
10/17/2019 10H,12583
10/17/2019 09H,11794
10/17/2019 08H,11548
10/17/2019 07H,11595
10/17/2019 06H,11613
10/17/2019 05H,11970
10/17/2019 04H,12377
10/17/2019 03H,13066
10/17/2019 02H,13870
10/17/2019 01H,14282
10/17/2019 00H,14515
10/16/2019 23H,14142
10/16/2019 22H,13797
10/16/2019 21H,13708
10/16/2019 20H,13512
10/16/2019 19H,13655
10/16/2019 18H,13765
10/16/2019 17H,13792
10/16/2019 16H,13825
10/16/2019 15H,13869
10/16/2019 14H,13802
10/16/2019 13H,13579
10/16/2019 12H,13399
10/16/2019 11H,12766
10/16/2019 10H,11728
10/16/2019 09H,11087
10/16/2019 08H,10813
10/16/2019 07H,10800
10/16/2019 06H,10909
10/16/2019 05H,11211
10/16/2019 04H,11770
10/16/2019 03H,12545
10/16/2019 02H,13342
10/16/2019 01H,13927
10/16/2019 00H,14149
10/15/2019 23H,13625
10/15/2019 22H,13551
10/15/2019 21H,13617
10/15/2019 20H,13572
10/15/2019 19H,13637
10/15/2019 18H,13718
10/15/2019 17H,13657
10/15/2019 16H,13775
10/15/2019 15H,13925
10/15/2019 14H,14050
10/15/2019 13H,14364
10/15/2019 12H,14414
10/15/2019 11H,13667
10/15/2019 10H,12226
10/15/2019 09H,11527
10/15/2019 08H,11189
10/15/2019 07H,11161
10/15/2019 06H,11153
10/15/2019 05H,11324
10/15/2019 04H,11850
10/15/2019 03H,12513
10/15/2019 02H,13214
10/15/2019 01H,13820
10/15/2019 00H,14015
10/14/2019 23H,13392
10/14/2019 22H,13413
10/14/2019 21H,13388
10/14/2019 20H,13366
10/14/2019 19H,13416
10/14/2019 18H,13513
10/14/2019 17H,13562
10/14/2019 16H,13672
10/14/2019 15H,13761
10/14/2019 14H,13809
10/14/2019 13H,13808
10/14/2019 12H,13635
10/14/2019 11H,12741
10/14/2019 10H,11596
10/14/2019 09H,10841
10/14/2019 08H,10569
10/14/2019 07H,10498
10/14/2019 06H,10524
10/14/2019 05H,10750
10/14/2019 04H,10992
10/14/2019 03H,11451
10/14/2019 02H,11961
10/14/2019 01H,12432
10/14/2019 00H,12395
10/13/2019 23H,11856
10/13/2019 22H,11726
10/13/2019 21H,11543
10/13/2019 20H,11382
10/13/2019 19H,11376
10/13/2019 18H,11536
10/13/2019 17H,11608
10/13/2019 16H,11641
10/13/2019 15H,11716
10/13/2019 14H,11721
10/13/2019 13H,11465
10/13/2019 12H,11012
10/13/2019 11H,10554
10/13/2019 10H,10239
10/13/2019 09H,10005
10/13/2019 08H,9987
10/13/2019 07H,10041
10/13/2019 06H,10186
10/13/2019 05H,10387
10/13/2019 04H,10758
10/13/2019 03H,11320
10/13/2019 02H,11784
10/13/2019 01H,12098
10/13/2019 00H,12134
10/12/2019 23H,11625
10/12/2019 22H,11590
10/12/2019 21H,11540
10/12/2019 20H,11530
10/12/2019 19H,11579
10/12/2019 18H,11660
10/12/2019 17H,11682
10/12/2019 16H,11883
10/12/2019 15H,11874
10/12/2019 14H,11705
10/12/2019 13H,11322
10/12/2019 12H,10905
10/12/2019 11H,10385
10/12/2019 10H,10126
10/12/2019 09H,9903
10/12/2019 08H,9878
10/12/2019 07H,10115
10/12/2019 06H,10393
10/12/2019 05H,10834
10/12/2019 04H,11621
10/12/2019 03H,12403
10/12/2019 02H,13102
10/12/2019 01H,13538
10/12/2019 00H,13945
10/11/2019 23H,13914
10/11/2019 22H,14237
10/11/2019 21H,14404
10/11/2019 20H,14505
10/11/2019 19H,14529
10/11/2019 18H,14375
10/11/2019 17H,14092
10/11/2019 16H,13887
10/11/2019 15H,13846
10/11/2019 14H,13509
10/11/2019 13H,13315
10/11/2019 12H,13122
10/11/2019 11H,12570
10/11/2019 10H,11453
10/11/2019 09H,10905
10/11/2019 08H,10626
10/11/2019 07H,10739
10/11/2019 06H,11006
10/11/2019 05H,11382
10/11/2019 04H,12070
10/11/2019 03H,12935
10/11/2019 02H,13786
10/11/2019 01H,14459
10/11/2019 00H,14696
10/10/2019 23H,14416
10/10/2019 22H,14763
10/10/2019 21H,14802
10/10/2019 20H,14701
10/10/2019 19H,14693
10/10/2019 18H,14401
10/10/2019 17H,14101
10/10/2019 16H,13888
10/10/2019 15H,13662
10/10/2019 14H,13388
10/10/2019 13H,13198
10/10/2019 12H,13204
10/10/2019 11H,12505
10/10/2019 10H,11424
10/10/2019 09H,10932
10/10/2019 08H,10696
10/10/2019 07H,10805
10/10/2019 06H,11019
10/10/2019 05H,11446
10/10/2019 04H,12012
10/10/2019 03H,12854
10/10/2019 02H,13643
10/10/2019 01H,14238
10/10/2019 00H,14391
10/9/2019 23H,14155
10/9/2019 22H,14255
10/9/2019 21H,14291
10/9/2019 20H,14222
10/9/2019 19H,14153
10/9/2019 18H,14073
10/9/2019 17H,13823
10/9/2019 16H,13723
10/9/2019 15H,13762
10/9/2019 14H,13515
10/9/2019 13H,13436
10/9/2019 12H,13386
10/9/2019 11H,12750
10/9/2019 10H,11693
10/9/2019 09H,10983
10/9/2019 08H,10741
10/9/2019 07H,10802
10/9/2019 06H,10889
10/9/2019 05H,11207
10/9/2019 04H,11843
10/9/2019 03H,12585
10/9/2019 02H,13504
10/9/2019 01H,14105
10/9/2019 00H,14199
10/8/2019 23H,13964
10/8/2019 22H,13754
10/8/2019 21H,13797
10/8/2019 20H,13770
10/8/2019 19H,13939
10/8/2019 18H,13906
10/8/2019 17H,13896
10/8/2019 16H,13855
10/8/2019 15H,13745
10/8/2019 14H,13541
10/8/2019 13H,13440
10/8/2019 12H,13412
10/8/2019 11H,12881
10/8/2019 10H,11482
10/8/2019 09H,10879
10/8/2019 08H,10755
10/8/2019 07H,10854
10/8/2019 06H,11133
10/8/2019 05H,11435
10/8/2019 04H,11982
10/8/2019 03H,12678
10/8/2019 02H,13544
10/8/2019 01H,14075
10/8/2019 00H,14348
10/7/2019 23H,13953
10/7/2019 22H,13995
10/7/2019 21H,14110
10/7/2019 20H,14064
10/7/2019 19H,14167
10/7/2019 18H,14239
10/7/2019 17H,14250
10/7/2019 16H,14215
10/7/2019 15H,13893
10/7/2019 14H,13703
10/7/2019 13H,13400
10/7/2019 12H,13241
10/7/2019 11H,12642
10/7/2019 10H,11429
10/7/2019 09H,10918
10/7/2019 08H,10664
10/7/2019 07H,10794
10/7/2019 06H,10958
10/7/2019 05H,11204
10/7/2019 04H,11616
10/7/2019 03H,12252
10/7/2019 02H,12929
10/7/2019 01H,13363
10/7/2019 00H,13413
10/6/2019 23H,13065
10/6/2019 22H,13057
10/6/2019 21H,12871
10/6/2019 20H,12651
10/6/2019 19H,12578
10/6/2019 18H,12395
10/6/2019 17H,12198
10/6/2019 16H,12053
10/6/2019 15H,11919
10/6/2019 14H,11614
10/6/2019 13H,11133
10/6/2019 12H,10640
10/6/2019 11H,10213
10/6/2019 10H,9930
10/6/2019 09H,9800
10/6/2019 08H,9739
10/6/2019 07H,9937
10/6/2019 06H,10210
10/6/2019 05H,10516
10/6/2019 04H,10956
10/6/2019 03H,11670
10/6/2019 02H,12293
10/6/2019 01H,12781
10/6/2019 00H,12909
10/5/2019 23H,12777
10/5/2019 22H,12821
10/5/2019 21H,12807
10/5/2019 20H,12572
10/5/2019 19H,12443
10/5/2019 18H,12246
10/5/2019 17H,12174
10/5/2019 16H,11997
10/5/2019 15H,11883
10/5/2019 14H,11730
10/5/2019 13H,11369
10/5/2019 12H,11034
10/5/2019 11H,10662
10/5/2019 10H,10383
10/5/2019 09H,10122
10/5/2019 08H,10192
10/5/2019 07H,10261
10/5/2019 06H,10534
10/5/2019 05H,10844
10/5/2019 04H,11428
10/5/2019 03H,12346
10/5/2019 02H,13152
10/5/2019 01H,13667
10/5/2019 00H,14028
10/4/2019 23H,14153
10/4/2019 22H,14745
10/4/2019 21H,15028
10/4/2019 20H,15128
10/4/2019 19H,15169
10/4/2019 18H,15082
10/4/2019 17H,14856
10/4/2019 16H,14630
10/4/2019 15H,14340
10/4/2019 14H,13873
10/4/2019 13H,13560
10/4/2019 12H,13461
10/4/2019 11H,12911
10/4/2019 10H,11903
10/4/2019 09H,11457
10/4/2019 08H,11464
10/4/2019 07H,11676
10/4/2019 06H,12037
10/4/2019 05H,12766
10/4/2019 04H,13718
10/4/2019 03H,15012
10/4/2019 02H,16333
10/4/2019 01H,17478
10/4/2019 00H,18216
10/3/2019 23H,18761
10/3/2019 22H,19565
10/3/2019 21H,19985
10/3/2019 20H,20084
10/3/2019 19H,19952
10/3/2019 18H,19579
10/3/2019 17H,18742
10/3/2019 16H,17780
10/3/2019 15H,16698
10/3/2019 14H,15694
10/3/2019 13H,14971
10/3/2019 12H,14568
10/3/2019 11H,14024
10/3/2019 10H,12898
10/3/2019 09H,12306
10/3/2019 08H,12308
10/3/2019 07H,12586
10/3/2019 06H,13025
10/3/2019 05H,13714
10/3/2019 04H,14705
10/3/2019 03H,15898
10/3/2019 02H,17100
10/3/2019 01H,18230
10/3/2019 00H,18889
10/2/2019 23H,19231
10/2/2019 22H,19819
10/2/2019 21H,19729
10/2/2019 20H,19464
10/2/2019 19H,19187
10/2/2019 18H,19037
10/2/2019 17H,18501
10/2/2019 16H,17493
10/2/2019 15H,16453
10/2/2019 14H,15306
10/2/2019 13H,14829
10/2/2019 12H,14661
10/2/2019 11H,13949
10/2/2019 10H,12865
10/2/2019 09H,12369
10/2/2019 08H,12394
10/2/2019 07H,12697
10/2/2019 06H,13151
10/2/2019 05H,13901
10/2/2019 04H,14882
10/2/2019 03H,16158
10/2/2019 02H,17733
10/2/2019 01H,18938
10/2/2019 00H,19541
10/1/2019 23H,20189
10/1/2019 22H,20696
10/1/2019 21H,20901
10/1/2019 20H,20781
10/1/2019 19H,20553
10/1/2019 18H,20033
10/1/2019 17H,19018
10/1/2019 16H,18012
10/1/2019 15H,16919
10/1/2019 14H,15860
10/1/2019 13H,15086
10/1/2019 12H,14804
10/1/2019 11H,14168
10/1/2019 10H,13022
10/1/2019 09H,12416
10/1/2019 08H,12286
10/1/2019 07H,12514
10/1/2019 06H,12878
10/1/2019 05H,13579
10/1/2019 04H,14666
10/1/2019 03H,15972
10/1/2019 02H,17324
10/1/2019 01H,18462
10/1/2019 00H,18992
09/30/2019 23H,19380
09/30/2019 22H,19777
09/30/2019 21H,19949
09/30/2019 20H,19876
09/30/2019 19H,19396
09/30/2019 18H,18734
09/30/2019 17H,17836
09/30/2019 16H,16877
09/30/2019 15H,16015
09/30/2019 14H,15195
09/30/2019 13H,14617
09/30/2019 12H,14227
09/30/2019 11H,13494
09/30/2019 10H,12284
09/30/2019 09H,11654
09/30/2019 08H,11529
09/30/2019 07H,11645
09/30/2019 06H,11939
09/30/2019 05H,12343
09/30/2019 04H,12959
09/30/2019 03H,13776
09/30/2019 02H,14787
09/30/2019 01H,15740
09/30/2019 00H,16050
09/29/2019 23H,16122
09/29/2019 22H,16416
09/29/2019 21H,16344
09/29/2019 20H,15970
09/29/2019 19H,15641
09/29/2019 18H,15152
09/29/2019 17H,14633
09/29/2019 16H,13872
09/29/2019 15H,13011
09/29/2019 14H,12458
09/29/2019 13H,11684
09/29/2019 12H,11171
09/29/2019 11H,10835
09/29/2019 10H,10663
09/29/2019 09H,10617
09/29/2019 08H,10735
09/29/2019 07H,11054
09/29/2019 06H,11447
09/29/2019 05H,12027
09/29/2019 04H,12825
09/29/2019 03H,13750
09/29/2019 02H,14604
09/29/2019 01H,15435
09/29/2019 00H,15881
09/28/2019 23H,16279
09/28/2019 22H,16731
09/28/2019 21H,17019
09/28/2019 20H,16930
09/28/2019 19H,16676
09/28/2019 18H,16232
09/28/2019 17H,15492
09/28/2019 16H,14670
09/28/2019 15H,13963
09/28/2019 14H,13266
09/28/2019 13H,12361
09/28/2019 12H,11811
09/28/2019 11H,11460
09/28/2019 10H,11162
09/28/2019 09H,11002
09/28/2019 08H,10994
09/28/2019 07H,11260
09/28/2019 06H,11617
09/28/2019 05H,12079
09/28/2019 04H,12878
09/28/2019 03H,13959
09/28/2019 02H,14779
09/28/2019 01H,15500
09/28/2019 00H,15866
09/27/2019 23H,16295
09/27/2019 22H,16940
09/27/2019 21H,17024
09/27/2019 20H,16649
09/27/2019 19H,16248
09/27/2019 18H,15692
09/27/2019 17H,15087
09/27/2019 16H,14443
09/27/2019 15H,14134
09/27/2019 14H,13728
09/27/2019 13H,13470
09/27/2019 12H,13280
09/27/2019 11H,12564
09/27/2019 10H,11539
09/27/2019 09H,10975
09/27/2019 08H,10942
09/27/2019 07H,10947
09/27/2019 06H,11332
09/27/2019 05H,11743
09/27/2019 04H,12594
09/27/2019 03H,13656
09/27/2019 02H,14683
09/27/2019 01H,15638
09/27/2019 00H,15898
09/26/2019 23H,16158
09/26/2019 22H,16823
09/26/2019 21H,17049
09/26/2019 20H,16774
09/26/2019 19H,16535
09/26/2019 18H,16230
09/26/2019 17H,15713
09/26/2019 16H,15323
09/26/2019 15H,14784
09/26/2019 14H,14442
09/26/2019 13H,14132
09/26/2019 12H,13956
09/26/2019 11H,13321
09/26/2019 10H,12243
09/26/2019 09H,11585
09/26/2019 08H,11486
09/26/2019 07H,11497
09/26/2019 06H,11813
09/26/2019 05H,12263
09/26/2019 04H,12967
09/26/2019 03H,13983
09/26/2019 02H,15081
09/26/2019 01H,15895
09/26/2019 00H,15991
09/25/2019 23H,16273
09/25/2019 22H,16635
